A1,A2,A3,A4,A5,A6,E,xa1,ya1,za1,xa2,ya2,za2,xa3,ya3,za3,xn1,yn1,zn1,xn2,yn2,zn2,xn3,yn3,zn3,dx1,dy1,dz1,err1,dx2,dy2,dz2,err2,dx3,dy3,dz3,err3
75.7,-64.5,86.6,-17.5,-10.4,43.3,5000,4211.4323,1835.0886,-3797.0945,3841.9386,1645.2637,-3682.1852,4048.1178,1269.0428,-3639.4507,4211.610432,1834.961205,-3797.07154,3842.013861,1645.338083,-3682.207993,4048.005644,1269.006998,-3639.39301,-0.178132182,0.127394524,-0.022959903,0.220198993,-0.075260631,-0.074382752,0.022793446,0.108242771,0.112155596,0.035802293,-0.057690287,0.131106259
79,-62.8,118.8,-6.1,-44.6,4.5,5000,4657.7547,1010.0045,-3321.2444,4229.9702,1002.357,-3269.2196,4247.5941,580.1348,-3183.7161,4657.850767,1009.844097,-3321.198135,4230.069443,1002.416406,-3269.238439,4247.45229,580.1945744,-3183.696727,-0.09606697,0.160403294,-0.046265086,0.192609806,-0.099243407,-0.059405582,0.0188385,0.117188592,0.141809712,-0.059774448,-0.019372734,0.155107324
76.5,-72.9,111.2,14,-18.1,127.1,5000,3858.3306,1097.4415,-3171.5925,4197.9396,832.136,-3177.2051,4431.9774,1135.3666,-3375.124,3858.395956,1097.689023,-3171.640254,4197.903906,832.2530811,-3177.149282,4432.109371,1135.378419,-3375.021715,-0.065356089,-0.24752315,0.047754404,0.260421987,0.035693539,-0.117081141,-0.055817577,0.134527411,-0.131970787,-0.011818688,-0.102285241,0.1673865
57.2,-79.7,67.4,35.3,44.8,60.7,5000,3363.5605,2581.0407,-3105.7823,3449.7536,2193.0857,-2938.9423,3870.081,2254.3472,-3012.8225,3363.638585,2581.107649,-3105.733792,3449.685365,2193.15273,-2938.881042,3870.056519,2254.290496,-3012.648042,-0.078085457,-0.066948654,-0.048508337,0.113721236,0.068235313,-0.067030197,-0.061257953,0.113585395,0.024480859,0.056703627,-0.174457997,0.185068113
86.3,-86.2,109,79.7,-17.4,131.7,5000,4376.6908,1325.4303,-3071.0301,4717.5251,1497.4249,-3271.0461,4502.0409,1867.5155,-3320.7499,4376.568542,1325.490288,-3070.872986,4717.45345,1497.37669,-3270.885777,4502.032364,1867.521898,-3320.659515,0.122258111,-0.059988248,-0.157113884,0.207919235,0.071649726,0.048209605,-0.160323296,0.182102742,0.008536076,-0.006397862,-0.090384613,0.091011952
86.7,-80,97.7,121.8,-10,152.3,5000,4833.628,1414.6197,-3370.8459,4790.5439,1811.5902,-3533.0856,4370.2896,1805.6342,-3436.9445,4833.755559,1414.578572,-3370.739208,4790.580701,1811.521461,-3532.987525,4370.327683,1805.469322,-3436.853647,-0.127558634,0.041128367,-0.106692403,0.171306791,-0.036800962,0.06873905,-0.098074518,0.125291575,-0.03808339,0.164878139,-0.090853075,0.192066204
92.3,-55.3,43,148,-50.8,273.2,5000,4592.1552,2315.6039,-3942.6345,4457.6199,2007.4174,-3673.0061,4833.1358,1801.0535,-3720.9869,4592.137707,2315.446809,-3942.566987,4457.711775,2007.233263,-3672.962273,4833.27248,1800.977004,-3720.961898,0.017492853,0.157090754,-0.06751287,0.171876387,-0.091875428,0.184136555,-0.043826953,0.210400017,-0.136679625,0.076496098,-0.025002321,0.158613016
105.8,-93.5,44.2,150.5,-79.1,217,5000,5242.4085,3495.2287,-2588.832,4859.2005,3385.414,-2424.9842,5023.0592,3008.9936,-2293.2007,5242.101776,3495.361532,-2588.734698,4859.000888,3385.228798,-2424.854753,5023.135109,3008.916936,-2293.172327,0.306723619,-0.132832392,-0.097302356,0.348125798,0.199611888,0.185202062,-0.129447378,0.30149848,-0.075908535,0.076663572,-0.028373446,0.111554746
66.1,-66.4,100.7,153.4,35,299.5,5000,3589.1106,1678.1077,-3404.0819,3649.3441,1251.4402,-3396.2436,4070.832,1309.3247,-3466.0622,3589.052048,1678.039122,-3403.949154,3649.443025,1251.372349,-3396.140848,4070.920872,1309.411935,-3465.987847,0.058552233,0.068577899,-0.132745729,0.160476543,-0.098925083,0.06785145,-0.102751529,0.157948941,-0.088872231,-0.087234959,-0.074353191,0.145040024
28.9,-77.1,46.9,-130.9,-86.4,195.4,5500,3478.9484,2948.1351,-2208.2185,3295.8085,2615.261,-2004.7019,3685.7732,2466.4637,-1896.5701,3478.742049,2947.998157,-2208.164572,3295.785245,2615.008536,-2004.696659,3685.791536,2466.330723,-1896.619361,0.206351118,0.136942698,-0.053928316,0.253460746,0.023255071,0.252463555,-0.005240862,0.253586498,-0.018336341,0.132976741,0.049260954,0.142988379
77.5,-80.3,95.8,-77.8,12.3,270.7,5500,4381.9661,1559.7375,-3185.4402,4757.9523,1625.9031,-3385.4654,4639.7726,2030.8769,-3474.3877,4381.941994,1559.75258,-3185.513255,4757.959923,1625.911934,-3385.478553,4639.793926,2030.904184,-3474.410104,0.024106374,-0.015080154,0.07305454,0.078393202,-0.007623347,-0.008834238,0.013152878,0.017582871,-0.021325571,-0.027284092,0.022403729,0.041244742
53.9,-53.5,113.5,-38.9,-62,249.2,5500,4109.9507,517.7245,-2969.483,4380.6486,851.444,-3002.666,4045.878,1123.1288,-3005.8764,4109.825935,517.6038437,-2969.433064,4380.715506,851.1762849,-3002.607553,4046.087681,1123.029654,-3005.896409,0.12476493,0.120656339,-0.049935741,0.180604037,-0.06690629,0.267715106,-0.058447333,0.282070772,-0.20968076,0.099146399,0.020008889,0.232801171
95.9,-81.6,37.6,-31.8,84.1,187.4,5500,4986.2022,2945.2538,-2527.1593,5370.6322,2825.1524,-2680.5873,5373.731,3167.9632,-2942.0625,4986.087376,2945.21997,-2527.225118,5370.572241,2825.075632,-2680.487759,5373.817865,3167.850991,-2941.9932,0.114824298,0.033829602,0.065818485,0.136605762,0.059958659,0.076767948,-0.099540957,0.139272254,-0.086864631,0.112209118,-0.069300456,0.157920561
18.2,-117,116.1,77.6,71.2,203.8,5500,4234.6674,2071.0653,-1584.7421,4093.4947,2470.7346,-1662.6235,3686.1583,2334.2458,-1626.2693,4234.696704,2071.025413,-1584.580099,4093.456885,2470.707984,-1662.437854,3686.104905,2334.192104,-1626.110757,-0.029304376,0.039887228,-0.16200113,0.16939334,0.037815165,0.026615882,-0.18564554,0.191318212,0.053394694,0.05369616,-0.158543292,0.175699306
119.5,-43.4,77.5,86.5,-79.4,35.5,5500,5964.3541,1367.0842,-3191.9521,5988.8428,936.8806,-3183.5245,6266.3,945.8979,-3513.4297,5964.389504,1367.203612,-3191.973175,5988.830804,936.9893292,-3183.412102,6266.29283,945.8557242,-3513.303104,-0.03540446,-0.119411934,0.021075425,0.126320463,0.011996356,-0.108729227,-0.112397599,0.15684125,0.007169837,0.042175756,-0.126596225,0.133629357
84.4,-79.5,46,165.7,-72,232.8,5500,4928.1118,2952.3886,-3165.1057,4674.8732,2740.6706,-2887.939,4997.5022,2468.2629,-2800.7564,4927.889083,2952.448754,-3164.970725,4674.853497,2740.524036,-2887.819437,4997.642113,2468.271487,-2800.774227,0.222717151,-0.060153525,-0.134975087,0.267281967,0.019702778,0.146563837,-0.119563253,0.190169738,-0.139913238,-0.008586733,0.01782739,0.141305563
76.3,-86.8,89.6,171.9,-27,136.8,5500,4927.3552,1868.6249,-3217.4364,4625.7028,2165.7584,-3297.9262,4339.8201,1937.9474,-3069.2934,4927.301197,1868.875454,-3217.480416,4625.451252,2165.838806,-3297.802854,4339.779483,1937.796448,-3069.156774,0.05400297,-0.250554367,0.044016436,0.260060105,0.251547898,-0.080406381,-0.123346359,0.291471878,0.040616508,0.150951665,-0.136625826,0.207611951
84.6,-6.5,72.6,-147.1,78.1,331.5,6000,4836.8169,-132.0851,-3431.6487,5153.511,-247.974,-3700.0396,5282.2231,162.6932,-3726.0039,4836.866958,-132.096911,-3431.634636,5153.578028,-247.7455957,-3700.096172,5282.07837,162.9956807,-3725.980851,-0.05005821,0.011810968,-0.014064094,0.053320935,-0.067028284,-0.228404322,0.056572125,0.24466657,0.144730279,-0.302480709,-0.023048983,0.3361141
52.4,-61.9,62,-142.3,-39.3,277.4,6000,3791.2031,1809.9976,-3174.9663,4151.8286,1583.1793,-3109.7816,4377.428,1878.2946,-3328.6648,3791.13392,1809.877556,-3174.87514,4151.837508,1583.151478,-3109.750981,4377.309357,1878.348855,-3328.639839,0.069179521,0.120044469,-0.091160472,0.165851477,-0.008907753,0.027822229,-0.030618629,0.042319321,0.118643057,-0.054255001,-0.024960955,0.132826313
35.9,-58.7,62.6,-113,-60.8,136.7,6000,3801.8595,2083.6878,-2869.0948,3456.5445,1834.1166,-2803.9308,3710.9292,1521.5785,-2650.6795,3801.818139,2083.774056,-2869.061761,3456.58437,1834.109492,-2803.978309,3711.049794,1521.589291,-2650.774037,0.041361455,-0.086255987,-0.033039207,0.101205012,-0.039870364,0.007108011,0.04750909,0.062428226,-0.120593581,-0.010790508,0.094537118,0.153611567
0,-58.2,95.7,-97.5,-83.7,171.5,6000,3079.3992,1275.3991,-1140.1731,3285.9925,902.3457,-1077.8749,3664.5368,1105.1808,-1116.2162,3079.385619,1275.290282,-1140.232288,3285.987009,902.2040588,-1077.955876,3664.513886,1105.030303,-1116.290829,0.013580871,0.108817826,0.059188307,0.124615468,0.005490976,0.141641221,0.080976263,0.163246873,0.022914415,0.150496938,0.07462878,0.169540124
137,-15,82.8,-90.1,100,170.4,6000,7234.5134,412.9013,-2656.219,6935.6504,319.0395,-2360.1364,6951.6557,-96.1979,-2475.0726,7234.269228,413.0507554,-2656.023296,6935.526445,318.9717417,-2359.957982,6951.727028,-96.2164992,-2475.053406,0.244171933,-0.149455386,-0.195703854,0.346780686,0.123955297,0.067758275,-0.178417802,0.227571992,-0.07132754,0.018599195,-0.019193714,0.07617051
19,-56.2,75.1,-87.8,-74.1,143.3,6000,3201.688,2006.9607,-2107.488,3068.1444,1597.461,-2092.8531,3477.2448,1464.7788,-2062.6671,3201.543903,2006.97183,-2107.397761,3068.092331,1597.418764,-2092.81702,3477.238033,1464.81398,-2062.67749,0.144096688,-0.011130422,-0.090239449,0.170384564,0.052069151,0.042235991,-0.03607966,0.076136833,0.006766552,-0.035179622,0.010390008,0.037300728
82.3,-98.7,87.6,-39.5,34.6,157.6,6000,4952.2071,2648.6143,-2779.9339,5175.2382,2279.8785,-2786.3752,5481.7225,2469.0138,-3023.4021,4952.218949,2648.68255,-2779.967296,5175.214699,2279.92092,-2786.338565,5481.777721,2469.006532,-3023.313161,-0.011849253,-0.068249873,0.033396494,0.076901078,0.023501476,-0.042420049,-0.036634648,0.060777277,-0.055221469,0.007268055,-0.088938711,0.104939647
84.8,-91,74.7,-25.3,57.4,306.5,6000,5560.936,2190.7325,-2890.722,5390.8038,2539.1824,-3078.8581,5039.1398,2500.9457,-2832.3562,5561.016771,2190.640794,-2890.525505,5391.085626,2539.088368,-3078.834594,5039.249211,2501.014134,-2832.557629,-0.080771279,0.091705533,-0.19649456,0.2313958,-0.281825878,0.094031942,-0.02350559,0.298027422,-0.109410993,-0.068434024,0.201429466,0.23922335
61.4,-55.5,94.6,-14.4,-32.3,163,6000,4058.5689,1084.2203,-3299.5235,4422.9903,882.4367,-3410.0948,4595.3348,1258.8631,-3530.4492,4058.440551,1084.432594,-3299.461022,4422.791706,882.4814874,-3409.986793,4595.282592,1258.843975,-3530.357736,0.128348896,-0.212294194,-0.062477607,0.255823602,0.198593917,-0.04478743,-0.10800695,0.23045815,0.052208125,0.019125113,-0.091463822,0.107037793
69.2,-45.3,23.2,-8.2,57.2,137.6,6000,4203.4179,2154.3292,-3559.9468,4530.7558,1876.4739,-3522.4312,4752.103,2096.6201,-3819.8267,4203.490593,2154.372622,-3560.14748,4530.774583,1876.489987,-3522.48182,4752.293353,2096.573227,-3819.775089,-0.072692759,-0.04342199,0.200680334,0.217812541,-0.018783245,-0.016087034,0.050620385,0.056338498,-0.190353077,0.046872892,-0.051611189,0.202719207
61,-74.4,89.7,26.2,14.9,170.1,6000,4310.3266,1328.1458,-2990.3852,4663.9357,1452.2907,-3203.1864,4460.8488,1809.8476,-3332.8299,4310.075328,1328.387128,-2990.333646,4663.824661,1452.347027,-3203.047704,4460.920253,1809.974028,-3332.754736,0.251271985,-0.241327982,-0.051553773,0.352185458,0.111039377,-0.056326664,-0.138696064,0.186384105,-0.07145289,-0.126427605,-0.075164036,0.163520907
54.4,-116,96.7,27.9,42.6,18.5,6000,4832.4451,2850.2769,-2331.8046,4574.368,2554.9936,-2153.0282,4900.5494,2273.0987,-2146.8845,4832.551014,2850.245629,-2331.732394,4574.268187,2555.14215,-2152.968847,4900.292734,2273.077654,-2146.742064,-0.105913801,0.031271221,-0.072206144,0.131944495,0.099812572,-0.148549906,-0.059352993,0.188553446,0.256665974,0.021046272,-0.142436233,0.294293133
49.4,-77.6,75.6,46.8,37.2,153.6,6000,4062.9995,1908.2593,-2805.6007,4427.2291,2081.3544,-2957.6668,4212.5023,2439.349,-3065.4556,4062.799164,1908.330561,-2805.502499,4427.119889,2081.294398,-2957.512309,4212.531283,2439.370367,-3065.331895,0.20033562,-0.07126135,-0.098200686,0.234213397,0.109210537,0.060001649,-0.154490525,0.198480381,-0.028983146,-0.021367362,-0.123704906,0.128839011
24.1,-46.5,16.9,47.8,96.6,217.6,6000,3617.5103,2081.2224,-1918.482,3618.1098,2412.5428,-2194.0799,3188.7851,2388.0161,-2225.052,3617.510424,2081.165323,-1918.294395,3618.191107,2412.568969,-2193.83902,3188.862502,2388.03528,-2224.927743,-0.000123681,0.057076821,-0.187604965,0.196095389,-0.08130721,-0.026168837,-0.240880427,0.255575919,-0.077401917,-0.019180293,-0.124256672,0.147643696
34.7,-59,64.6,70.8,53,12.9,6000,3343.3449,2028.9166,-2797.6035,3392.4006,1622.7228,-2662.125,3820.3864,1663.1148,-2694.9593,3343.398002,2028.839972,-2797.507268,3392.428839,1622.63515,-2662.048298,3820.432007,1663.005441,-2694.843828,-0.053102229,0.076627814,-0.096232369,0.133986333,-0.028238606,0.087650282,-0.076701723,0.119846339,-0.045606975,0.109358707,-0.115471668,0.165447965
99,-91.4,65.8,144.8,-70.6,176.6,6000,6053.9714,2612.0335,-2912.5783,5697.4967,2852.1645,-2880.6202,5544.7023,2585.6903,-2578.0633,6053.900891,2612.108053,-2912.478436,5697.318308,2852.056052,-2880.426949,5544.701238,2585.44726,-2577.906794,0.070509276,-0.074552665,-0.09986357,0.143186558,0.178392341,0.108447507,-0.193250953,0.284483075,0.001061896,0.243039652,-0.15650558,0.289073342
70.8,-111.1,84.4,175,-48.9,205.4,6000,5180.2846,2983.2902,-2526.6247,4831.945,2843.1578,-2315.09,5030.8776,2469.1996,-2234.501,5180.019488,2983.359594,-2526.546242,4831.806702,2842.875484,-2314.971162,5031.0466,2469.068566,-2234.580226,0.26511176,-0.069394319,-0.078458021,0.285053465,0.138298103,0.282315678,-0.11883827,0.336081897,-0.168999632,0.131034025,0.079226105,0.228051677
